"","FID_","DATETIME_","LAT","LON","DEPTH","DTYPE","MAG","MTYPE","REF","LOCATION","NDEF","SXX","SYY","SZZ","STT","SXY","SXZ","SYZ","STX","STY","STZ","SDOBS","SMAJAX","SMINAX","STRIKE","SDEPTH","STIME","CONF","YEAR_","MONTH_","DAY_","HOUR_","MINUTE_","SECOND_","year_month","traffic_light","ID"
"1389",0,2017-01-27,54.318,-117.549,5,"f",1.92,"ml",0,"48 km W of Fox Creek, AB",15,0.8092,0.1521,2.1423,0.0114,0.1937,0.5154,0.472,0.0886,0.0216,0.035,0.8835,2.1333,0.7238,254.74,1.4397,0.09,0.683,2017,1,26,10,38,7,2017-01-01,"Green",1389
"1390",0,2017-01-27,54.2943,-117.5244,4,"f",2.42,"ml",0,"48 km W of Fox Creek, AB",21,0.7681,0.0335,1.032,0.0043,0.0852,0.2179,0.0212,0.0541,0.0029,0.0164,0.7859,2.0265,0.3543,263.47,0.9323,0.05,0.683,2017,1,26,20,27,15,2017-01-01,"Yellow",1390
"1391",0,2017-01-28,54.2937,-117.59,4,"f",2.12,"ml",320454,"52 km W of Fox Creek, AB",20,0.603,0.039,0.661,0.0065,0.0429,0.1393,-0.083,0.0601,2e-04,0.0257,0.7879,1.789,0.4345,265.67,0.6875,0.07,0.683,2017,1,27,6,12,27,2017-01-01,"Yellow",1391
"1392",0,2017-01-28,54.3007,-117.5866,4,"f",2.04,"ml",0,"52 km W of Fox Creek, AB",6,18.156,0.2598,5199597.302,0.1776,-1.2186,-5410.2943,557.0178,1.7504,-0.1176,-659.7086,0.2221,9.8127,0.9674,273.88,2283.1904,0.3,0.683,2017,1,27,13,44,27,2017-01-01,"Yellow",1392
"1393",0,2017-01-29,54.3457,-117.5218,5,"f",2.07,"ml",0,"46 km W of Fox Creek, AB",13,0.2617,0.0976,1.5877,0.003,-0.039,0.279,0.0151,0.0189,0.009,0.0261,0.793,1.1951,0.6845,282.71,1.2585,0.04,0.683,2017,1,28,7,44,28,2017-01-01,"Yellow",1393
"1394",0,2017-01-29,54.2939,-117.5895,7,"f",2.25,"ml",0,"52 km W of Fox Creek, AB",16,1.1461,0.197,1.3292,0.0086,0.2107,0.211,-0.2111,0.0825,-0.005,0.0462,0.5708,2.5073,0.8967,258.03,1.0325,0.07,0.683,2017,1,28,13,26,14,2017-01-01,"Yellow",1394
"1395",0,2017-01-29,54.3254,-117.6092,6,"f",2.2,"ml",0,"52 km W of Fox Creek, AB",18,0.23,0.154,1.4217,0.0028,0.0598,-0.0705,-0.1011,0.006,0.0054,0.0155,0.7452,1.178,0.7999,241.22,1.1929,0.05,0.683,2017,1,28,19,22,8,2017-01-01,"Yellow",1395
"1396",0,2017-01-30,54.3153,-117.4277,4,"f",2.31,"ml",0,"41 km WSW of Fox Creek, AB",7,11.0182,0.4005,12.5323,0.0931,1.7598,-7.8318,-1.7808,-0.0563,-0.0801,0.8377,0.6424,7.7246,0.784,260.83,3.2861,0.26,0.683,2017,1,29,19,19,38,2017-01-01,"Yellow",1396
"1397",0,2017-02-02,54.3756,-117.6228,12,"f",2.18,"ml",0,"53 km W of Fox Creek, AB",20,0.4733,0.1119,0.6435,0.0035,0.0223,0.0735,-0.1233,0.0286,-0.0047,0.0061,0.7032,1.583,0.764,266.48,0.7792,0.04,0.683,2017,2,1,0,57,0,2017-02-01,"Yellow",1397
"1398",0,2017-02-02,51.1455,-115.3308,3,"g",2.05,"ml",0,"7 km E of Duthil, AB",8,1.4817,0.7954,0,0.0254,-0.1348,0,0,-0.018,0.1348,0,0.7523,2.8209,2.0161,280.72,0,0.15,0.683,2017,2,1,21,33,33,2017-02-01,"Yellow",1398
"1399",0,2017-02-06,54.2859,-117.6285,5,"f",2.16,"ml",0,"54 km WSW of Fox Creek, AB",14,0.4417,0.2872,4.2649,0.002,0.2785,-0.9327,-0.9821,0.0075,-0.0093,0.0342,0.7406,1.8574,0.6311,232.75,2.0632,0.03,0.683,2017,2,5,12,54,0,2017-02-01,"Yellow",1399
"1400",0,2017-02-08,54.0771,-117.325,4,"f",2.06,"ml",0,"50 km SW of Fox Creek, AB",10,4.0266,1.9365,35.9245,2e-04,2.7904,-8.0276,-5.5626,0.0213,0.0147,-0.0525,0.8161,5.61,0.0989,235.27,5.9806,0.01,0.683,2017,2,7,11,18,31,2017-02-01,"Yellow",1400
"1401",0,2017-02-20,54.332,-117.3888,5,"f",2.16,"ml",0,"38 km W of Fox Creek, AB",14,0.0785,0.0547,1.1784,0.003,-0.0436,-0.1615,0.1189,0.0141,-0.0113,-0.0357,0.5784,0.7682,0.3363,307.37,1.0858,0.04,0.683,2017,2,19,2,34,47,2017-02-01,"Yellow",1401
"1402",0,2017-02-20,54.3261,-117.4874,12,"f",1.51,"ml",0,"44 km W of Fox Creek, AB",11,3.2402,0.3237,0.431,0.0034,0.6987,0.4869,0.2817,0.0045,-0.0037,-0.0275,0.6744,4.2361,0.9331,257.2,0.5572,0.04,0.683,2017,2,19,3,37,32,2017-02-01,"Green",1402
"1403",0,2017-02-22,52.2013,-115.434,5,"f",1.77,"ml",0,"7 km SE of Leicester, AB",12,0.1166,0.0674,0.3733,0.002,0.0747,-0.1812,-0.1381,0.014,0.0089,-0.0254,0.6318,0.9491,0.2655,234.11,0.6063,0.04,0.683,2017,2,21,1,46,46,2017-02-01,"Green",1403
"1404",0,2017-02-22,51.143,-115.2796,3,"f",1.79,"ml",0,"22 km SW of Strachan, AB",10,2.1115,1.3376,8.0475,0.0499,0.2822,2.3277,1.4017,0.079,0.2483,0.2757,0.7411,3.4108,2.5644,251.95,2.8141,0.16,0.683,2017,2,21,21,44,37,2017-02-01,"Green",1404
"1405",0,2017-02-23,52.2502,-115.0081,16,"f",1.31,"ml",0,"8 km E of Harvie Heights, AB",11,0.5428,0.2406,2.1927,0.0073,0.2866,-0.6209,-0.2542,-0.0028,-0.0109,-0.0845,0.6706,1.9438,0.598,238.9,1.4633,0.06,0.683,2017,2,22,4,55,49,2017-02-01,"Green",1405
"1406",0,2017-02-25,54.2981,-117.623,9,"f",2.17,"ml",0,"8 km E of Strachan, AB",19,1.1296,0.3369,1.2589,0.0114,0.2285,0.2087,-0.2921,0.0743,-0.0067,0.0659,0.6464,2.5073,1.2065,255.02,1.0158,0.08,0.683,2017,2,24,1,30,52,2017-02-01,"Yellow",1406
"1407",0,2017-02-25,51.071,-115.1974,1,"g",1.85,"ml",0,"54 km W of Fox Creek, AB",7,3.534,0.8103,0,0.0283,0.3731,0,0,0.0016,0.1289,0,0.747,4.35,2.0033,262.34,0,0.15,0.683,2017,2,24,21,44,4,2017-02-01,"Green",1407
"1408",0,2017-02-26,56.3257,-117.1831,2,"f",2.65,"ml",0,"3 km NE of Exshaw, AB",11,1.1832,1.3658,1.3793,0.04,0.0076,-0.7787,0.2607,-0.1817,-0.1151,0.1171,0.8342,2.6856,2.4989,2.38,1.0831,0.15,0.683,2017,2,25,4,29,17,2017-02-01,"Yellow",1408
"1409",0,2017-02-26,52.259,-115.3441,7,"f",2.31,"ml",0,"14 km W of Strachan, AB",24,0.1206,0.0567,0.798,0.001,0.03,0.0284,-0.0226,-0.001,0.0013,-0.0023,0.7854,0.8363,0.4862,248.38,0.8943,0.03,0.683,2017,2,25,17,26,44,2017-02-01,"Yellow",1409
"1410",0,2017-02-26,54.319,-117.5193,4,"f",1.92,"ml",0,"47 km W of Fox Creek, AB",18,0.758,0.2179,1.8721,0.0079,0.1923,-0.1597,-0.2384,0.0133,-0.0093,0.085,0.9932,2.08,0.9087,252.28,1.3592,0.06,0.683,2017,2,25,19,49,6,2017-02-01,"Green",1410
"1411",0,2017-03-02,52.4456,-115.1308,18,"f",0.92,"ml",0,"6 km W of Crimson Lake, AB",6,10.4672,0.97,15.3345,0.0629,2.5926,-10.1351,-2.2289,-0.3353,-0.1208,-0.1893,0.7052,7.6651,1.2758,255.68,3.783,0.24,0.683,2017,3,1,13,31,53,2017-03-01,"Green",1411
"1412",0,2017-03-06,54.3119,-117.5563,7,"f",2.2,"ml",0,"49 km W of Fox Creek, AB",18,0.4932,0.2963,1.4517,0.0036,0.2551,-0.3424,-0.3295,-0.0084,-0.0086,0.0324,0.9109,1.8782,0.8002,235.55,1.1731,0.05,0.683,2017,3,5,11,15,42,2017-03-01,"Yellow",1412
"1413",0,2017-03-08,51.0769,-115.2792,3,"f",1.93,"ml",0,"6 km E of Canmore, AB",12,1.2847,1.9543,3.0458,0.0537,1.0771,0.8429,0.433,0.207,0.3038,0.1076,0.8152,3.8085,1.6109,36.37,1.4919,0.16,0.683,2017,3,7,21,31,9,2017-03-01,"Green",1413
"1414",0,2017-03-09,49.0041,-112.8159,7,"f",2.13,"ml",0,"3 km SW of Del Bonita, AB",10,0.0737,0.4453,6.5521,0.0028,-0.0679,-0.082,0.8059,0.0056,-0.0111,-0.0898,0.4672,1.5538,0.5708,349.96,2.5618,0.04,0.683,2017,3,8,7,2,1,2017-03-01,"Yellow",1414
"1415",0,2017-03-09,54.3453,-117.4822,4,"f",1.43,"ml",0,"44 km W of Fox Creek, AB",11,0.0648,0.0099,2.6112,2e-04,0.015,0.1069,0.0903,-0.0012,-3e-04,-0.0081,0.5146,0.6021,0.1791,255.68,1.618,0.01,0.683,2017,3,8,8,9,29,2017-03-01,"Green",1415
"1416",0,2017-03-11,56.3111,-117.1004,9,"f",2.86,"ml",0,"14 km NE of Peace River, AB",38,0.0081,0.0851,0.0429,8e-04,0.0149,0.0044,-0.0166,-0.0014,-0.008,0.0012,0.7888,0.6811,0.1679,10.57,0.186,0.03,0.683,2017,3,10,10,16,47,2017-03-01,"Yellow",1416
"1417",0,2017-03-11,54.4405,-117.3357,4,"f",1.87,"ml",0,"34 km W of Fox Creek, AB",10,0.2648,0.4632,3.3212,0.0055,0.1818,-0.3635,-0.2822,-0.0231,-0.0269,0.065,0.7758,1.7364,0.9101,30.69,1.8216,0.05,0.683,2017,3,10,12,30,26,2017-03-01,"Green",1417
"1418",0,2017-03-15,54.3045,-117.4306,8,"f",1.93,"ml",0,"41 km W of Fox Creek, AB",8,1.9147,0.1024,4.3468,0.0109,0.0846,-2.4161,0.2342,0.125,-0.0107,-0.2153,0.5742,3.1827,0.7209,267.33,2.0605,0.1,0.683,2017,3,14,10,10,53,2017-03-01,"Green",1418
"1419",0,2017-03-16,54.3281,-117.4524,4,"f",2.05,"ml",0,"42 km W of Fox Creek, AB",19,0.9373,0.12,1.2444,0.0019,0.2094,-0.4506,0.0152,-0.0093,0.009,0.0223,0.8785,2.2837,0.6058,256.43,1.0084,0.04,0.683,2017,3,15,6,8,53,2017-03-01,"Yellow",1419
"1420",0,2017-03-16,54.3064,-117.5399,12,"f",1.44,"ml",0,"48 km W of Fox Creek, AB",8,6.1327,0.2442,1.1425,0.0223,0.3783,0.8663,0.3859,0.2415,-0.0081,-0.064,0.4516,5.7013,1.0778,266.34,0.9762,0.1,0.683,2017,3,15,7,58,29,2017-03-01,"Green",1420
"1421",0,2017-03-16,54.2975,-117.575,4,"f",1.49,"ml",0,"51 km W of Fox Creek, AB",8,7.1741,0.0993,8.3373,0.1531,0.2585,1.0569,0.2385,0.633,0.0562,0.9764,0.7768,6.1584,0.6889,267.91,2.5743,0.39,0.683,2017,3,15,8,3,23,2017-03-01,"Green",1421
"1422",0,2017-03-16,54.3274,-117.5889,3,"g",1.49,"ml",0,"51 km W of Fox Creek, AB",7,3.9779,0.1661,0,0.0327,-0.4061,0,0,0.3461,-0.0451,0,0.9544,4.6073,0.8068,276.01,0,0.17,0.683,2017,3,15,8,40,53,2017-03-01,"Green",1422
"1423",0,2017-03-19,54.3372,-117.6102,13,"f",1.93,"ml",0,"52 km W of Fox Creek, AB",16,0.1076,0.0859,0.089,0.0034,0.0417,-0.0178,-0.0469,0.0141,0.0156,-0.0091,0.8498,0.8592,0.5322,232.32,0.2083,0.06,0.683,2017,3,18,12,29,31,2017-03-01,"Green",1423
"1424",0,2017-03-19,53.3328,-116.7005,17,"f",1.71,"ml",0,"25 km S of Marlboro, AB",9,2.2599,0.877,0.7212,0.0071,1.2019,0.1116,0.0779,0.0499,0.0038,0.0161,0.6757,3.9498,0.9799,239.96,0.8438,0.06,0.683,2017,3,18,22,17,36,2017-03-01,"Green",1424
"1425",0,2017-03-21,54.2985,-117.5205,10,"f",1.82,"ml",0,"47 km W of Fox Creek, AB",21,0.3279,0.175,0.613,0.002,0.1603,0.001,-0.1526,0.0143,-0.004,0.0163,0.6986,1.505,0.6245,237.76,0.76,0.03,0.683,2017,3,20,6,35,57,2017-03-01,"Green",1425
"1426",0,2017-03-21,54.5244,-117.3059,6,"f",2.05,"ml",0,"34 km NW of Fox Creek, AB",18,0.2768,0.0569,1.4852,1e-04,0.1231,-0.1532,-0.0677,-0.0039,-0.0018,-2e-04,0.5236,1.3237,0.099,245.89,1.2177,0.01,0.683,2017,3,20,16,59,43,2017-03-01,"Yellow",1426
"1427",0,2017-03-21,54.3456,-117.5308,4,"f",1.78,"ml",0,"47 km W of Fox Creek, AB",21,0.1916,0.0669,0.9861,1e-04,0.1111,-0.0962,-0.0557,-0.0028,-0.0016,0.0018,0.7103,1.1642,0.0985,239.65,0.9917,0.01,0.683,2017,3,20,23,24,4,2017-03-01,"Green",1427
"1428",0,2017-03-23,54.3082,-117.5169,8,"f",1.91,"ml",0,"47 km W of Fox Creek, AB",26,0.2185,0.0701,0.4905,0.0011,0.0933,0.0178,0.0245,0.0112,0.0013,-0.0025,0.8147,1.1795,0.3644,244.25,0.6988,0.02,0.683,2017,3,22,1,1,8,2017-03-01,"Green",1428
"1429",0,2017-03-23,52.7306,-116.2236,2,"f",2.1,"ml",0,"31 km NNW of Nordegg, AB",24,0.1441,0.1041,0.5639,0.0027,0.0652,0.1024,0.0193,0.0134,0.0079,0.0182,0.4056,1.0075,0.5434,233.52,0.7457,0.03,0.683,2017,3,22,18,38,4,2017-03-01,"Yellow",1429
"1430",0,2017-03-25,54.3269,-117.4364,5,"f",2.1,"ml",0,"42 km W of Fox Creek, AB",14,1.2303,0.3305,2.3717,0.0114,0.2988,-0.8219,-0.3891,-0.03,-0.0363,0.1177,0.6739,2.6404,1.1264,253.21,1.4773,0.07,0.683,2017,3,24,14,9,17,2017-03-01,"Yellow",1430
"1431",0,2017-03-26,52.7455,-116.2307,1,"f",2.79,"ml",0,"32 km NNW of Nordegg, AB",25,0.095,0.1456,0.4867,9e-04,0.0986,-0.0477,-0.0297,0.0043,0.0096,5e-04,0.8233,1.0828,0.3126,37.81,0.6931,0.02,0.683,2017,3,25,0,45,8,2017-03-01,"Yellow",1431
"1432",0,2017-03-26,52.7026,-116.2363,1,"g",1.58,"ml",0,"28 km NNW of Nordegg, AB",11,0.3482,0.4979,0,0.0087,0.3396,0,0,0.0451,0.0562,0,0.6286,2.0172,0.6305,38.78,0,0.08,0.683,2017,3,25,1,33,54,2017-03-01,"Green",1432
"1433",0,2017-03-28,54.3435,-117.4808,6,"f",2.1,"ml",322395,"44 km W of Fox Creek, AB",21,0.0387,0.0047,0.0222,2e-04,0.0012,-0.0228,0.0014,0.0018,5e-04,-0.001,0.7837,0.4522,0.1572,268.06,0.1345,0.01,0.683,2017,3,27,5,5,16,2017-03-01,"Yellow",1433
"1434",0,2017-03-28,56.3065,-117.2786,3,"f",2.34,"ml",0,"8 km N of Peace River, AB",18,0.0528,0.0774,3.6062,0.0415,3e-04,0.0321,-0.0061,0.0041,-0.013,0.3773,0.691,0.6394,0.528,0.81,1.9014,0.2,0.683,2017,3,27,17,38,42,2017-03-01,"Yellow",1434
"1435",0,2017-03-29,54.3347,-117.4613,15,"f",2.29,"ml",0,"44 km W of Fox Creek, AB",19,0.1145,0.0353,0.3925,1e-04,0.0614,0.0119,0.0086,0.002,0.0011,-0.0035,0.6874,0.8838,0.0986,241.43,0.6269,0.01,0.683,2017,3,28,8,46,40,2017-03-01,"Yellow",1435
"1436",0,2017-03-30,54.3915,-117.2915,37,"f",2.22,"ml",0,"31 km W of Fox Creek, AB",14,0.2752,0.0808,1.7883,0.001,0.1463,-0.0964,-0.0115,0.0015,-1e-04,-0.041,0.9651,1.3665,0.111,241.8,1.3385,0.03,0.683,2017,3,29,5,3,25,2017-03-01,"Yellow",1436
"1437",0,2017-03-30,54.3463,-117.4691,4,"f",1.16,"ml",0,"43 km W of Fox Creek, AB",8,0.5345,0.1718,3.0538,0.0048,0.0425,0.1672,-0.1695,0.0293,0.0044,0.0284,0.5804,1.6876,0.9386,263.41,1.7491,0.05,0.683,2017,3,29,6,24,59,2017-03-01,"Green",1437
"1438",0,2017-03-30,54.3333,-117.4865,4,"f",1.08,"ml",0,"44 km W of Fox Creek, AB",6,2.9897,0.7635,34761310.73,0.2285,1.2411,-9129.5912,-4532.9884,0.767,0.3682,-2784.6806,0.582,4.3254,1.0517,245.94,5903.4426,0.47,0.683,2017,3,29,7,5,0,2017-03-01,"Green",1438
"1439",0,2017-03-30,54.3427,-117.4463,7,"f",1.81,"ml",0,"42 km W of Fox Creek, AB",18,0.1661,0.07,0.7513,0.0019,0.0374,0.0259,-0.0914,0.0071,2e-04,0.0223,0.9553,0.9719,0.5494,251.06,0.8674,0.03,0.683,2017,3,29,19,49,57,2017-03-01,"Green",1439
"1440",0,2017-04-01,54.3221,-117.644,12,"f",2.1,"ml",0,"55 km W of Fox Creek, AB",18,0.0052,0.1,0.6965,0.0021,0.0018,0.0012,-0.0694,3e-04,0.0144,-0.0149,0.5397,0.7268,0.1659,1.11,0.8349,0.04,0.683,2017,3,31,7,2,59,2017-03-01,"Yellow",1440
"1441",0,2017-04-01,54.4043,-117.5157,6,"f",1.29,"ml",0,"46 km W of Fox Creek, AB",8,0.6267,0.1774,0.5684,0.0063,0.0663,-0.0505,-0.0046,0.0406,0.0052,-0.0292,0.7994,1.8328,0.9412,261.78,0.6483,0.06,0.683,2017,3,31,7,23,42,2017-03-01,"Green",1441
"1442",0,2017-04-09,54.3561,-117.6271,19,"f",2.22,"ml",322935,"53 km W of Fox Creek, AB",12,0.3271,0.3853,0.2564,0.0118,0.3116,-0.1267,-0.1052,0.0575,0.0652,-0.027,0.6786,1.8794,0.4778,42.33,0.4221,0.11,0.683,2017,4,8,4,9,43,2017-04-01,"Yellow",1442
"1443",0,2017-04-09,54.338,-117.6043,15,"f",2.18,"ml",0,"52 km W of Fox Creek, AB",11,1.3475,0.1735,2.9125,0.0051,0.3151,0.3946,0.3226,0.0521,-0.0044,-0.0472,0.4273,2.7445,0.7057,255.89,1.6812,0.05,0.683,2017,4,8,6,50,36,2017-04-01,"Yellow",1443
"1444",0,2017-04-09,54.277,-117.6704,26,"f",2.54,"ml",0,"57 km W of Fox Creek, AB",22,0.0102,0.0431,1.2282,0.0012,0.0081,0.0262,0.0271,9e-04,0.0057,-0.0173,0.8183,0.4875,0.2095,13.06,1.1097,0.03,0.683,2017,4,8,7,41,7,2017-04-01,"Yellow",1444
"1445",0,2017-04-10,56.3012,-117.135,4,"f",2.41,"ml",0,"12 km NE of Peace River, AB",29,0.0474,0.0989,1.5188,0.0198,0.0013,-0.0695,0.0464,-0.0144,1e-04,0.1674,0.7002,0.7228,0.5,1.43,1.2339,0.14,0.683,2017,4,9,7,45,45,2017-04-01,"Yellow",1445
"1446",0,2017-04-10,56.2773,-117.1376,4,"f",2.01,"ml",0,"11 km NE of Peace River, AB",20,0.3238,0.5829,53817.8974,0.0301,0.4187,128.1084,170.4514,-0.0964,-0.1316,-39.5536,0.971,2.1697,0.282,36.4,232.2847,0.17,0.683,2017,4,9,8,53,22,2017-04-01,"Yellow",1446
"1447",0,2017-04-10,56.3153,-117.1371,7,"f",2.06,"ml",0,"13 km NE of Peace River, AB",18,0.2087,0.2664,1.6338,0.003,0.1033,0.2416,0.3844,-0.0106,-0.0086,0.0048,0.7409,1.3492,0.8294,37.21,1.2727,0.04,0.683,2017,4,9,9,56,48,2017-04-01,"Yellow",1447
"1448",0,2017-04-10,56.2948,-117.0728,4,"f",2.23,"ml",0,"15 km NE of Peace River, AB",15,0.0181,0.1029,2.6964,0.0025,0.0256,0.0059,-0.0581,-0.0043,-0.0157,0.0088,0.8764,0.7622,0.2409,15.54,1.6442,0.05,0.683,2017,4,9,20,14,29,2017-04-01,"Yellow",1448
"1449",0,2017-04-12,56.3217,-117.1162,18,"f",2.14,"ml",0,"14 km NE of Peace River, AB",13,0.2106,0.126,4.1756,0.0055,-2e-04,0.1019,0.2454,-0.0204,-0.0192,-0.0892,0.5091,1.0543,0.8155,270.14,2.0459,0.04,0.683,2017,4,11,17,40,48,2017-04-01,"Yellow",1449
"1450",0,2017-04-18,54.4052,-117.3135,3,"f",1.58,"ml",0,"33 km W of Fox Creek, AB",15,0.1362,0.128,4.7873,0.0615,0.039,0.0219,0.0219,4e-04,-0.0016,0.5345,0.7853,0.9511,0.7001,228.01,2.1908,0.24,0.683,2017,4,17,10,58,4,2017-04-01,"Green",1450
"1451",0,2017-04-19,54.3122,-117.55,4,"f",0.99,"ml",0,"49 km WSW of Fox Creek, AB",7,21.5453,0.1918,25.3931,0.0855,0.9594,-4.1305,0.16,1.322,0.0568,-0.1893,0.4794,10.6759,0.8864,267.43,4.4561,0.23,0.683,2017,4,18,7,57,6,2017-04-01,"Green",1451
"1452",0,2017-04-19,56.1189,-116.7637,4,"f",1.95,"ml",0,"23 km SE of St. Isidore, AB",14,0.6546,3.9179,5.8984,0.0693,1.0191,1.2627,2.8393,0.0071,-0.1895,0.329,0.4499,4.7145,1.3833,15.99,2.2909,0.25,0.683,2017,4,18,13,34,53,2017-04-01,"Green",1452
"1453",0,2017-04-21,51.1296,-115.5167,3,"f",1.65,"ml",0,"6 km SE of Banff, AB",8,3.3712,1.7211,2.4891,0.0684,-0.5751,1.4758,0.8574,-0.0301,0.326,0.2437,0.7367,4.3304,2.8518,287.44,1.2826,0.24,0.683,2017,4,20,20,30,55,2017-04-01,"Green",1453
"1454",0,2017-04-28,51.0941,-115.0468,5,"f",1.76,"ml",0,"6 km E of Kananaskis, AB",11,1.4801,2.5712,4.1298,0.0739,0.9694,1.1146,1.5586,0.1286,0.4223,0.2311,0.5798,4.0703,2.1958,30.32,1.8705,0.19,0.683,2017,4,27,20,28,5,2017-04-01,"Green",1454
"1455",0,2017-04-28,52.2129,-115.2846,3,"g",1.52,"ml",0,"10 km SW of Strachan, AB",13,0.1575,0.20803,0,0.0022,0.0014,0,0,-0.0049,0.0047,0,0.5721,0.9119,0.6508,268.98,0,0.04,0.683,2017,4,27,20,56,32,2017-04-01,"Green",1455
"1456",0,2017-04-29,52.2631,-115.0446,6,"f",1.28,"ml",0,"6 km E of Strachan, AB",6,0.5205,0.7565,42.0688,0.0626,0.4555,-3.002,-3.1219,0.072,0.0529,-1.4843,0.3583,2.4197,0.9417,37.74,6.4939,0.23,0.683,2017,4,28,4,31,33,2017-04-01,"Green",1456
"1457",0,2017-04-29,54.4191,-117.3653,14,"f",2.11,"ml",0,"36 km W of Fox Creek, AB",17,0.17,0.0604,0.4804,2e-04,0.0992,-0.0386,-0.0232,-0.0044,-0.0026,-0.004,0.7033,1.0985,0.1001,239.46,0.6893,0.01,0.683,2017,4,28,21,18,28,2017-04-01,"Yellow",1457
"1458",0,2017-05-02,56.2995,-117.1526,4,"f",2.02,"ml",0,"7 km SW of Three Creeks, AB",24,0.1931,0.2271,0.7764,0.0037,0.0805,0.142,0.118,0.0023,-0.0107,0.0274,0.7113,1.2424,0.8214,39.03,0.8693,0.04,0.683,2017,5,1,6,23,59,2017-05-01,"Yellow",1458
"1459",0,2017-05-04,56.315,-117.1336,5,"f",3.21,"ml",0,"5 km SW of Three Creeks, AB",36,0.0287,0.0116,0.1704,2e-04,0.0136,0.026,0.0204,2e-04,4e-04,0.0021,0.7657,0.4371,0.1466,241.1,0.4116,0.01,0.683,2017,5,3,12,46,28,2017-05-01,"Yellow",1459
"1460",0,2017-05-05,52.2089,-115.2506,1,"g",2,"ml",0,"10 km SW of Strachan, AB",30,0.004,0.0041,0,2e-04,1e-04,0,0,-1e-04,-5e-04,0,0.4906,0.1486,0.1431,38.91,0,0.01,0.683,2017,5,4,12,31,26,2017-05-01,"Green",1460
"1461",0,2017-05-12,52.3629,-113.9472,7,"f",2.3,"ml",0,"14 km NW of Red Deer, AB",15,0.2095,0.1196,57.2339,0.0159,-0.0254,-0.3937,-1.1227,-0.0246,0.0215,-0.7693,0.4273,1.0684,0.7722,284.73,7.575,0.1,0.683,2017,5,11,22,23,48,2017-05-01,"Yellow",1461
"1462",0,2017-05-13,52.3081,-114.326,24,"f",1.96,"ml",0,"15 km W of Sylvan Lake, AB",8,6.0878,2.097,1.3704,0.0982,3.2274,-2.0721,-1.2548,-0.7561,-0.3973,0.2707,0.782,6.4527,1.2544,240.86,0.9267,0.3,0.683,2017,5,12,0,38,54,2017-05-01,"Green",1462
"1463",0,2017-05-13,52.3624,-113.929,7,"f",1.51,"ml",0,"13 km NW of Red Deer, AB",9,3.3355,0.8946,608.9129,0.0354,0.7833,-40.1442,-14.8575,-0.0593,0.0751,-1.2967,0.2438,4.3385,1.8735,253.65,24.7078,0.16,0.683,2017,5,12,11,45,35,2017-05-01,"Green",1463
"1464",0,2017-05-13,54.3407,-117.4119,4,"f",2.74,"ml",0,"40 km W of Fox Creek, AB",32,0.008,0.0081,0.0697,0.0016,0.0022,-0.0011,-0.0056,0,-3e-04,0.01,0.7266,0.2326,0.1752,44.29,0.2642,0.04,0.683,2017,5,12,20,57,54,2017-05-01,"Yellow",1464
"1465",0,2017-05-19,54.2699,-117.4809,15,"f",2.05,"ml",324494,"46 km WSW of Fox Creek, AB",18,0.7253,0.1909,0.2105,0.0035,0.2238,-0.2561,-0.1742,0.0314,-0.0061,4e-04,0.8375,2.0636,0.7605,250.03,0.3737,0.05,0.683,2017,5,18,11,19,56,2017-05-01,"Yellow",1465
"1466",0,2017-05-20,52.7199,-116.2388,3,"f",3.19,"ml",0,"53 km SE of Foothills, AB",48,0.0038,0.003,0.1551,0,0.0016,0.0016,0.0017,2e-04,1e-04,0,0.7244,0.1626,0.0959,232.08,0.3943,0.01,0.683,2017,5,19,4,14,5,2017-05-01,"Yellow",1466
"1467",0,2017-05-22,52.7104,-116.2368,3,"g",1.7,"ml",0,"53 km SE of Foothills, AB",21,0.0952,0.0375,0,1e-04,0.0576,0,0,0.0029,0.0018,0,0.6541,0.8309,0.1003,238.3,0,0.01,0.683,2017,5,21,12,5,6,2017-05-01,"Green",1467
"1468",0,2017-06-02,54.1088,-116.5218,6,"f",1.9,"ml",0,"37 km SE of Fox Creek, AB",17,0.0641,0.0602,0.3428,0.001,-0.0341,-0.086,0.1213,-0.0026,0.0072,0.0138,0.3974,0.713,0.3849,313.37,0.5824,0.02,0.683,2017,6,1,3,49,17,2017-06-01,"Green",1468
"1469",0,2017-06-02,52.2132,-115.1865,2,"f",1.95,"ml",0,"6 km SW of Strachan, AB",34,0.0602,0.0609,0.0679,9e-04,0.0271,-0.0234,-0.0205,-0.0022,0.0049,3e-04,0.6021,0.6804,0.4202,44.65,0.1964,0.03,0.683,2017,6,1,10,21,56,2017-06-01,"Green",1469
"1470",0,2017-06-13,54.2891,-117.5766,15,"f",1.8,"ml",0,"512 km WSW of Fox Creek, AB",14,0.3062,0.0345,0.112,0.001,0.0941,0.0214,0.0133,0.0164,0.0045,-0.0014,0.8162,1.3311,0.1645,252.64,0.3292,0.03,0.683,2017,6,12,5,6,39,2017-06-01,"Green",1470
"1471",0,2017-06-17,51.1407,-115.4422,6,"f",1.71,"ml",0,"10 km SE of Banff, AB",10,1.6099,1.6963,2.0072,0.058,1.1643,1.3177,1.127,0.2332,0.2985,0.2465,0.8155,3.8573,1.6051,43.94,1.2717,0.22,0.683,2017,6,16,20,33,35,2017-06-01,"Green",1471
